id,userId,timestamp,temperature,humidity,lux,sensor_fault,user_override,relay_heater,relay_mist,relay_fan,relay_light
69dfab2a2031eaac2df54e96,69df0d7e885f6a08fba7f6da,2026-04-15T15:13:46.502Z,24.4,41.9,0,false,true,true,false,false,false
69dfab342031eaac2df54e97,69df0d7e885f6a08fba7f6da,2026-04-15T15:13:56.500Z,24.3,41.9,0,false,true,true,false,false,false
69dfab3e2031eaac2df54e98,69df0d7e885f6a08fba7f6da,2026-04-15T15:14:06.500Z,24.4,41.9,0,false,true,true,false,false,false
69dfab482031eaac2df54e99,69df0d7e885f6a08fba7f6da,2026-04-15T15:14:16.500Z,24.4,41.9,0,false,true,true,false,false,false
69dfab522031eaac2df54e9a,69df0d7e885f6a08fba7f6da,2026-04-15T15:14:26.499Z,24.4,42,0,false,true,true,false,false,false
69dfab5c2031eaac2df54e9b,69df0d7e885f6a08fba7f6da,2026-04-15T15:14:36.502Z,24.4,42,0,false,true,true,false,false,false
69dfab662031eaac2df54e9c,69df0d7e885f6a08fba7f6da,2026-04-15T15:14:46.499Z,24.4,42.1,0,false,true,true,false,false,false
69dfab702031eaac2df54e9d,69df0d7e885f6a08fba7f6da,2026-04-15T15:14:56.500Z,24.4,42.1,0,false,true,true,false,false,false
69dfab7a2031eaac2df54e9e,69df0d7e885f6a08fba7f6da,2026-04-15T15:15:06.499Z,24.4,42.1,0,false,true,true,false,false,false
69dfab842031eaac2df54e9f,69df0d7e885f6a08fba7f6da,2026-04-15T15:15:16.499Z,24.4,42.1,0,false,true,true,false,false,false
69dfab8e2031eaac2df54ea0,69df0d7e885f6a08fba7f6da,2026-04-15T15:15:26.499Z,24.4,42.1,0,false,true,true,false,false,false
69dfab982031eaac2df54ea1,69df0d7e885f6a08fba7f6da,2026-04-15T15:15:36.506Z,24.4,42.1,0,false,true,true,false,false,false
69dfaba22031eaac2df54ea2,69df0d7e885f6a08fba7f6da,2026-04-15T15:15:46.500Z,24.3,42.1,0,false,true,true,false,false,false
69dfabac2031eaac2df54ea3,69df0d7e885f6a08fba7f6da,2026-04-15T15:15:56.501Z,24.4,42.1,0,false,true,true,false,false,false
69dfabb62031eaac2df54ea4,69df0d7e885f6a08fba7f6da,2026-04-15T15:16:06.500Z,24.4,42.1,0,false,true,true,false,false,false
69dfabc02031eaac2df54ea5,69df0d7e885f6a08fba7f6da,2026-04-15T15:16:16.499Z,24.4,42,0,false,true,true,false,false,false
69dfabca2031eaac2df54ea6,69df0d7e885f6a08fba7f6da,2026-04-15T15:16:26.498Z,24.4,42,0,false,true,true,false,false,false
69dfabd42031eaac2df54ea7,69df0d7e885f6a08fba7f6da,2026-04-15T15:16:36.501Z,24.4,41.9,0,false,true,true,false,false,false
69dfabde2031eaac2df54ea8,69df0d7e885f6a08fba7f6da,2026-04-15T15:16:46.498Z,24.4,42,0,false,true,true,false,false,false
69dfabe82031eaac2df54ea9,69df0d7e885f6a08fba7f6da,2026-04-15T15:16:56.499Z,24.4,42,0,false,true,true,false,false,false
69dfabf22031eaac2df54eaa,69df0d7e885f6a08fba7f6da,2026-04-15T15:17:06.499Z,24.3,41.9,0,false,true,true,false,false,false
69dfabfc2031eaac2df54eab,69df0d7e885f6a08fba7f6da,2026-04-15T15:17:16.499Z,24.4,41.9,0,false,true,true,false,false,false
69dfac062031eaac2df54eac,69df0d7e885f6a08fba7f6da,2026-04-15T15:17:26.500Z,24.3,41.9,0,false,true,true,false,false,false
69dfac102031eaac2df54ead,69df0d7e885f6a08fba7f6da,2026-04-15T15:17:36.499Z,24.4,41.9,0,false,true,true,false,false,false
69dfac1a2031eaac2df54eae,69df0d7e885f6a08fba7f6da,2026-04-15T15:17:46.498Z,24.3,41.9,0,false,true,true,false,false,false
69dfac242031eaac2df54eaf,69df0d7e885f6a08fba7f6da,2026-04-15T15:17:56.500Z,24.4,41.9,0,false,true,true,false,false,false
69dfac2e2031eaac2df54eb0,69df0d7e885f6a08fba7f6da,2026-04-15T15:18:06.499Z,24.4,41.9,0,false,true,true,false,false,false
69dfac382031eaac2df54eb1,69df0d7e885f6a08fba7f6da,2026-04-15T15:18:16.498Z,24.4,41.8,0,false,true,true,false,false,false
69dfac422031eaac2df54eb2,69df0d7e885f6a08fba7f6da,2026-04-15T15:18:26.501Z,24.4,41.9,0,false,true,true,false,false,false
69dfac4c2031eaac2df54eb3,69df0d7e885f6a08fba7f6da,2026-04-15T15:18:36.502Z,24.4,41.8,0,false,true,true,false,false,false
69dfac562031eaac2df54eb4,69df0d7e885f6a08fba7f6da,2026-04-15T15:18:46.498Z,24.4,41.7,0,false,true,true,false,false,false
69dfac602031eaac2df54eb5,69df0d7e885f6a08fba7f6da,2026-04-15T15:18:56.498Z,24.3,41.7,0,false,true,true,false,false,false
69dfac6a2031eaac2df54eb6,69df0d7e885f6a08fba7f6da,2026-04-15T15:19:06.498Z,24.3,41.8,0,false,true,true,false,false,false
69dfac742031eaac2df54eb7,69df0d7e885f6a08fba7f6da,2026-04-15T15:19:16.499Z,24.4,41.7,0,false,true,true,false,false,false
69dfac7e2031eaac2df54eb8,69df0d7e885f6a08fba7f6da,2026-04-15T15:19:26.499Z,24.4,41.7,0,false,true,true,false,false,false
69dfac882031eaac2df54eb9,69df0d7e885f6a08fba7f6da,2026-04-15T15:19:36.500Z,24.4,41.7,0,false,true,true,false,false,false
69dfac922031eaac2df54eba,69df0d7e885f6a08fba7f6da,2026-04-15T15:19:46.497Z,24.4,41.7,0,false,true,true,false,false,false
69dfac9c2031eaac2df54ebb,69df0d7e885f6a08fba7f6da,2026-04-15T15:19:56.499Z,24.4,41.7,0,false,true,true,false,false,false
69dfaca62031eaac2df54ebc,69df0d7e885f6a08fba7f6da,2026-04-15T15:20:06.501Z,24.4,41.7,0,false,true,true,false,false,false
69dfacb02031eaac2df54ebd,69df0d7e885f6a08fba7f6da,2026-04-15T15:20:16.498Z,24.4,41.7,0,false,true,true,false,false,false
69dfacba2031eaac2df54ebe,69df0d7e885f6a08fba7f6da,2026-04-15T15:20:26.499Z,24.3,41.6,0,false,true,true,false,false,false
69dfacc42031eaac2df54ebf,69df0d7e885f6a08fba7f6da,2026-04-15T15:20:36.498Z,24.4,41.6,0,false,true,true,false,false,false
69dfacce2031eaac2df54ec0,69df0d7e885f6a08fba7f6da,2026-04-15T15:20:46.498Z,24.4,41.6,0,false,true,true,false,false,false
69dfacd82031eaac2df54ec1,69df0d7e885f6a08fba7f6da,2026-04-15T15:20:56.499Z,24.3,41.6,0,false,true,true,false,false,false
69dface22031eaac2df54ec2,69df0d7e885f6a08fba7f6da,2026-04-15T15:21:06.499Z,24.3,41.6,0,false,true,true,false,false,false
69dfacec2031eaac2df54ec3,69df0d7e885f6a08fba7f6da,2026-04-15T15:21:16.498Z,24.3,41.6,0,false,true,true,false,false,false
69dfacf62031eaac2df54ec4,69df0d7e885f6a08fba7f6da,2026-04-15T15:21:26.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfad002031eaac2df54ec5,69df0d7e885f6a08fba7f6da,2026-04-15T15:21:36.499Z,24.3,41.5,0,false,true,true,false,false,false
69dfad0a2031eaac2df54ec6,69df0d7e885f6a08fba7f6da,2026-04-15T15:21:46.497Z,24.3,41.5,0,false,true,true,false,false,false
69dfad142031eaac2df54ec7,69df0d7e885f6a08fba7f6da,2026-04-15T15:21:56.500Z,24.4,41.5,0,false,true,true,false,false,false
69dfad1e2031eaac2df54ec8,69df0d7e885f6a08fba7f6da,2026-04-15T15:22:06.497Z,24.4,41.5,0,false,true,true,false,false,false
69dfad282031eaac2df54ec9,69df0d7e885f6a08fba7f6da,2026-04-15T15:22:16.498Z,24.3,41.4,0,false,true,true,false,false,false
69dfad322031eaac2df54eca,69df0d7e885f6a08fba7f6da,2026-04-15T15:22:26.497Z,24.3,41.4,0,false,true,true,false,false,false
69dfad3c2031eaac2df54ecb,69df0d7e885f6a08fba7f6da,2026-04-15T15:22:36.501Z,24.3,41.3,0,false,true,true,false,false,false
69dfad462031eaac2df54ecc,69df0d7e885f6a08fba7f6da,2026-04-15T15:22:46.504Z,24.4,41.3,27519,false,true,true,false,false,false
69dfad502031eaac2df54ecd,69df0d7e885f6a08fba7f6da,2026-04-15T15:22:56.498Z,24.3,41.2,0,false,true,true,false,false,false
69dfad5a2031eaac2df54ece,69df0d7e885f6a08fba7f6da,2026-04-15T15:23:06.498Z,24.4,41.2,0,false,true,true,false,false,false
69dfad642031eaac2df54ecf,69df0d7e885f6a08fba7f6da,2026-04-15T15:23:16.501Z,24.4,41.2,0,false,true,true,false,false,false
69dfad6e2031eaac2df54ed0,69df0d7e885f6a08fba7f6da,2026-04-15T15:23:26.500Z,24.4,41.2,0,false,true,true,false,false,false
69dfad782031eaac2df54ed1,69df0d7e885f6a08fba7f6da,2026-04-15T15:23:36.498Z,24.4,41.3,0,false,true,true,false,false,false
69dfad822031eaac2df54ed2,69df0d7e885f6a08fba7f6da,2026-04-15T15:23:46.498Z,24.4,41.4,0,false,true,true,false,false,false
69dfad8c2031eaac2df54ed3,69df0d7e885f6a08fba7f6da,2026-04-15T15:23:56.499Z,24.4,41.5,0,false,true,true,false,false,false
69dfad962031eaac2df54ed4,69df0d7e885f6a08fba7f6da,2026-04-15T15:24:06.499Z,24.3,41.5,0,false,true,true,false,false,false
69dfada02031eaac2df54ed5,69df0d7e885f6a08fba7f6da,2026-04-15T15:24:16.498Z,24.4,41.6,0,false,true,true,false,false,false
69dfadaa2031eaac2df54ed6,69df0d7e885f6a08fba7f6da,2026-04-15T15:24:26.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfadb42031eaac2df54ed7,69df0d7e885f6a08fba7f6da,2026-04-15T15:24:36.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfadbe2031eaac2df54ed8,69df0d7e885f6a08fba7f6da,2026-04-15T15:24:46.498Z,24.3,41.6,0,false,true,true,false,false,false
69dfadc82031eaac2df54ed9,69df0d7e885f6a08fba7f6da,2026-04-15T15:24:56.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfadd22031eaac2df54eda,69df0d7e885f6a08fba7f6da,2026-04-15T15:25:06.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfaddc2031eaac2df54edb,69df0d7e885f6a08fba7f6da,2026-04-15T15:25:16.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfade62031eaac2df54edc,69df0d7e885f6a08fba7f6da,2026-04-15T15:25:26.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfadf02031eaac2df54edd,69df0d7e885f6a08fba7f6da,2026-04-15T15:25:36.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfadfa2031eaac2df54ede,69df0d7e885f6a08fba7f6da,2026-04-15T15:25:46.502Z,24.3,41.6,0,false,true,true,false,false,false
69dfae042031eaac2df54edf,69df0d7e885f6a08fba7f6da,2026-04-15T15:25:56.502Z,24.3,41.6,0,false,true,true,false,false,false
69dfae0e2031eaac2df54ee0,69df0d7e885f6a08fba7f6da,2026-04-15T15:26:06.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfae182031eaac2df54ee1,69df0d7e885f6a08fba7f6da,2026-04-15T15:26:16.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfae222031eaac2df54ee2,69df0d7e885f6a08fba7f6da,2026-04-15T15:26:26.501Z,24.3,41.5,0,false,true,true,false,false,false
69dfae2c2031eaac2df54ee3,69df0d7e885f6a08fba7f6da,2026-04-15T15:26:36.499Z,24.3,41.6,0,false,true,true,false,false,false
69dfae362031eaac2df54ee4,69df0d7e885f6a08fba7f6da,2026-04-15T15:26:46.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfae402031eaac2df54ee5,69df0d7e885f6a08fba7f6da,2026-04-15T15:26:56.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfae4a2031eaac2df54ee6,69df0d7e885f6a08fba7f6da,2026-04-15T15:27:06.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfae542031eaac2df54ee7,69df0d7e885f6a08fba7f6da,2026-04-15T15:27:16.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfae5e2031eaac2df54ee8,69df0d7e885f6a08fba7f6da,2026-04-15T15:27:26.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfae682031eaac2df54ee9,69df0d7e885f6a08fba7f6da,2026-04-15T15:27:36.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfae722031eaac2df54eea,69df0d7e885f6a08fba7f6da,2026-04-15T15:27:46.500Z,24.3,41.6,0,false,true,true,false,false,false
69dfae7c2031eaac2df54eeb,69df0d7e885f6a08fba7f6da,2026-04-15T15:27:56.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfae862031eaac2df54eec,69df0d7e885f6a08fba7f6da,2026-04-15T15:28:06.503Z,24.3,41.6,0,false,true,true,false,false,false
69dfae902031eaac2df54eed,69df0d7e885f6a08fba7f6da,2026-04-15T15:28:16.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfae9a2031eaac2df54eee,69df0d7e885f6a08fba7f6da,2026-04-15T15:28:26.501Z,24.3,41.5,0,false,true,true,false,false,false
69dfaea42031eaac2df54eef,69df0d7e885f6a08fba7f6da,2026-04-15T15:28:36.506Z,24.3,41.5,0,false,true,true,false,false,false
69dfaeae2031eaac2df54ef0,69df0d7e885f6a08fba7f6da,2026-04-15T15:28:46.499Z,24.3,41.4,0,false,true,true,false,false,false
69dfaeb82031eaac2df54ef1,69df0d7e885f6a08fba7f6da,2026-04-15T15:28:56.499Z,24.3,41.4,0,false,true,true,false,false,false
69dfaec22031eaac2df54ef2,69df0d7e885f6a08fba7f6da,2026-04-15T15:29:06.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfaecc2031eaac2df54ef3,69df0d7e885f6a08fba7f6da,2026-04-15T15:29:16.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfaed62031eaac2df54ef4,69df0d7e885f6a08fba7f6da,2026-04-15T15:29:26.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfaee02031eaac2df54ef5,69df0d7e885f6a08fba7f6da,2026-04-15T15:29:36.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfaeea2031eaac2df54ef6,69df0d7e885f6a08fba7f6da,2026-04-15T15:29:46.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfaef42031eaac2df54ef7,69df0d7e885f6a08fba7f6da,2026-04-15T15:29:56.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfaefe2031eaac2df54ef8,69df0d7e885f6a08fba7f6da,2026-04-15T15:30:06.499Z,24.3,41.4,0,false,true,true,false,false,false
69dfaf082031eaac2df54ef9,69df0d7e885f6a08fba7f6da,2026-04-15T15:30:16.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf122031eaac2df54efa,69df0d7e885f6a08fba7f6da,2026-04-15T15:30:26.499Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf1c2031eaac2df54efb,69df0d7e885f6a08fba7f6da,2026-04-15T15:30:36.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf262031eaac2df54efc,69df0d7e885f6a08fba7f6da,2026-04-15T15:30:46.499Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf302031eaac2df54efd,69df0d7e885f6a08fba7f6da,2026-04-15T15:30:56.499Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf3a2031eaac2df54efe,69df0d7e885f6a08fba7f6da,2026-04-15T15:31:06.500Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf442031eaac2df54eff,69df0d7e885f6a08fba7f6da,2026-04-15T15:31:16.503Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf4e2031eaac2df54f00,69df0d7e885f6a08fba7f6da,2026-04-15T15:31:26.501Z,24.3,41.6,0,false,true,true,false,false,false
69dfaf582031eaac2df54f01,69df0d7e885f6a08fba7f6da,2026-04-15T15:31:36.501Z,24.2,41.6,0,false,true,true,false,false,false
69dfaf622031eaac2df54f02,69df0d7e885f6a08fba7f6da,2026-04-15T15:31:46.501Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf6c2031eaac2df54f03,69df0d7e885f6a08fba7f6da,2026-04-15T15:31:56.501Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf762031eaac2df54f04,69df0d7e885f6a08fba7f6da,2026-04-15T15:32:06.499Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf802031eaac2df54f05,69df0d7e885f6a08fba7f6da,2026-04-15T15:32:16.501Z,24.3,41.5,0,false,true,true,false,false,false
69dfaf8a2031eaac2df54f06,69df0d7e885f6a08fba7f6da,2026-04-15T15:32:26.503Z,24.2,41.5,0,false,true,true,false,false,false
69dfaf942031eaac2df54f07,69df0d7e885f6a08fba7f6da,2026-04-15T15:32:36.501Z,24.2,41.6,0,false,true,true,false,false,false
69dfaf9e2031eaac2df54f08,69df0d7e885f6a08fba7f6da,2026-04-15T15:32:46.500Z,24.2,41.8,0,false,true,true,false,false,false
69dfafa82031eaac2df54f09,69df0d7e885f6a08fba7f6da,2026-04-15T15:32:56.501Z,24.2,41.8,0,false,true,true,false,false,false
69dfafb22031eaac2df54f0a,69df0d7e885f6a08fba7f6da,2026-04-15T15:33:06.500Z,24.2,41.9,0,false,true,true,false,false,false
69dfafbc2031eaac2df54f0b,69df0d7e885f6a08fba7f6da,2026-04-15T15:33:16.500Z,24.2,41.9,0,false,true,true,false,false,false
69dfafc62031eaac2df54f0c,69df0d7e885f6a08fba7f6da,2026-04-15T15:33:26.501Z,24.2,41.9,0,false,true,true,false,false,false
69dfafd02031eaac2df54f0d,69df0d7e885f6a08fba7f6da,2026-04-15T15:33:36.504Z,24.2,42,0,false,true,true,false,false,false
69dfafda2031eaac2df54f0e,69df0d7e885f6a08fba7f6da,2026-04-15T15:33:46.502Z,24.2,42,0,false,true,true,false,false,false
69dfafe42031eaac2df54f0f,69df0d7e885f6a08fba7f6da,2026-04-15T15:33:56.501Z,24.2,42,0,false,true,true,false,false,false
69dfafee2031eaac2df54f10,69df0d7e885f6a08fba7f6da,2026-04-15T15:34:06.501Z,24.2,42,0,false,true,true,false,false,false
69dfaff82031eaac2df54f11,69df0d7e885f6a08fba7f6da,2026-04-15T15:34:16.500Z,24.2,42,0,false,true,true,false,false,false
69dfb0022031eaac2df54f12,69df0d7e885f6a08fba7f6da,2026-04-15T15:34:26.500Z,24.2,42,0,false,true,true,false,false,false
69dfb00c2031eaac2df54f13,69df0d7e885f6a08fba7f6da,2026-04-15T15:34:36.500Z,24.2,41.9,0,false,true,true,false,false,false
69dfb0162031eaac2df54f14,69df0d7e885f6a08fba7f6da,2026-04-15T15:34:46.499Z,24.2,41.9,0,false,true,true,false,false,false
69dfb0202031eaac2df54f15,69df0d7e885f6a08fba7f6da,2026-04-15T15:34:56.499Z,24.2,42,0,false,true,true,false,false,false
69dfb02a2031eaac2df54f16,69df0d7e885f6a08fba7f6da,2026-04-15T15:35:06.499Z,24.2,41.9,0,false,true,true,false,false,false
69dfb0342031eaac2df54f17,69df0d7e885f6a08fba7f6da,2026-04-15T15:35:16.499Z,24.2,42,0,false,true,true,false,false,false
69dfb03e2031eaac2df54f18,69df0d7e885f6a08fba7f6da,2026-04-15T15:35:26.500Z,24.2,41.9,0,false,true,true,false,false,false
69dfb0482031eaac2df54f19,69df0d7e885f6a08fba7f6da,2026-04-15T15:35:36.497Z,24.2,41.8,0,false,true,true,false,false,false
69dfb0522031eaac2df54f1a,69df0d7e885f6a08fba7f6da,2026-04-15T15:35:46.501Z,24.2,41.7,0,false,true,true,false,false,false
69dfb05c2031eaac2df54f1b,69df0d7e885f6a08fba7f6da,2026-04-15T15:35:56.499Z,24.2,41.7,0,false,true,true,false,false,false
69dfb0662031eaac2df54f1c,69df0d7e885f6a08fba7f6da,2026-04-15T15:36:06.498Z,24.2,41.6,0,false,true,true,false,false,false
69dfb0702031eaac2df54f1d,69df0d7e885f6a08fba7f6da,2026-04-15T15:36:16.500Z,24.2,41.6,0,false,true,true,false,false,false
69dfb07a2031eaac2df54f1e,69df0d7e885f6a08fba7f6da,2026-04-15T15:36:26.500Z,24.2,41.6,0,false,true,true,false,false,false
69dfb0842031eaac2df54f1f,69df0d7e885f6a08fba7f6da,2026-04-15T15:36:36.500Z,24.2,41.6,0,false,true,true,false,false,false
69dfb08e2031eaac2df54f20,69df0d7e885f6a08fba7f6da,2026-04-15T15:36:46.498Z,24.2,41.6,0,false,true,true,false,false,false
69dfb0982031eaac2df54f21,69df0d7e885f6a08fba7f6da,2026-04-15T15:36:56.499Z,24.2,41.5,212,false,true,true,false,false,false
69dfb0a22031eaac2df54f22,69df0d7e885f6a08fba7f6da,2026-04-15T15:37:06.499Z,24.1,41.5,0,false,true,true,false,false,false
69dfb0ac2031eaac2df54f23,69df0d7e885f6a08fba7f6da,2026-04-15T15:37:16.499Z,24.2,41.5,0,false,true,true,false,false,false
69dfb0b62031eaac2df54f24,69df0d7e885f6a08fba7f6da,2026-04-15T15:37:26.498Z,24.2,41.4,0,false,true,true,false,false,false
69dfb0c02031eaac2df54f25,69df0d7e885f6a08fba7f6da,2026-04-15T15:37:36.501Z,24.2,41.4,0,false,true,true,false,false,false
69dfb0ca2031eaac2df54f26,69df0d7e885f6a08fba7f6da,2026-04-15T15:37:46.501Z,24.1,41.3,0,false,true,true,false,false,false
69dfb0d42031eaac2df54f27,69df0d7e885f6a08fba7f6da,2026-04-15T15:37:56.499Z,24.2,41.3,0,false,true,true,false,false,false
69dfb0de2031eaac2df54f28,69df0d7e885f6a08fba7f6da,2026-04-15T15:38:06.499Z,24.2,41.3,0,false,true,true,false,false,false
69dfb0e82031eaac2df54f29,69df0d7e885f6a08fba7f6da,2026-04-15T15:38:16.500Z,24.1,41.3,0,false,true,true,false,false,false
69dfb0f22031eaac2df54f2a,69df0d7e885f6a08fba7f6da,2026-04-15T15:38:26.499Z,24.1,41.3,0,false,true,true,false,false,false
69dfb0fc2031eaac2df54f2b,69df0d7e885f6a08fba7f6da,2026-04-15T15:38:36.499Z,24.2,41.3,0,false,true,true,false,false,false
69dfb1062031eaac2df54f2c,69df0d7e885f6a08fba7f6da,2026-04-15T15:38:46.499Z,24.1,41.2,0,false,true,true,false,false,false
69dfb1102031eaac2df54f2d,69df0d7e885f6a08fba7f6da,2026-04-15T15:38:56.499Z,24.1,41.1,0,false,true,true,false,false,false
69dfb11a2031eaac2df54f2e,69df0d7e885f6a08fba7f6da,2026-04-15T15:39:06.500Z,24.1,41.1,0,false,true,true,false,false,false
69dfb1242031eaac2df54f2f,69df0d7e885f6a08fba7f6da,2026-04-15T15:39:16.500Z,24.1,41.1,0,false,true,true,false,false,false
69dfb12e2031eaac2df54f30,69df0d7e885f6a08fba7f6da,2026-04-15T15:39:26.499Z,24.1,41,0,false,true,true,false,false,false
69dfb1382031eaac2df54f31,69df0d7e885f6a08fba7f6da,2026-04-15T15:39:36.497Z,24.1,41.1,0,false,true,true,false,false,false
69dfb1422031eaac2df54f32,69df0d7e885f6a08fba7f6da,2026-04-15T15:39:46.500Z,24.1,41,0,false,true,true,false,false,false
69dfb14c2031eaac2df54f33,69df0d7e885f6a08fba7f6da,2026-04-15T15:39:56.497Z,24.1,41,0,false,true,true,false,false,false
69dfb1562031eaac2df54f34,69df0d7e885f6a08fba7f6da,2026-04-15T15:40:06.496Z,24.1,41,0,false,true,true,false,false,false
69dfb1602031eaac2df54f35,69df0d7e885f6a08fba7f6da,2026-04-15T15:40:16.497Z,24.1,41,0,false,true,true,false,false,false
69dfb16a2031eaac2df54f36,69df0d7e885f6a08fba7f6da,2026-04-15T15:40:26.497Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1742031eaac2df54f37,69df0d7e885f6a08fba7f6da,2026-04-15T15:40:36.495Z,24.1,40.9,0,false,true,true,false,false,false
69dfb17e2031eaac2df54f38,69df0d7e885f6a08fba7f6da,2026-04-15T15:40:46.496Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1882031eaac2df54f39,69df0d7e885f6a08fba7f6da,2026-04-15T15:40:56.495Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1922031eaac2df54f3a,69df0d7e885f6a08fba7f6da,2026-04-15T15:41:06.497Z,24.1,40.9,0,false,true,true,false,false,false
69dfb19c2031eaac2df54f3b,69df0d7e885f6a08fba7f6da,2026-04-15T15:41:16.496Z,24.1,40.8,0,false,true,true,false,false,false
69dfb1a62031eaac2df54f3c,69df0d7e885f6a08fba7f6da,2026-04-15T15:41:26.496Z,24.1,40.8,0,false,true,true,false,false,false
69dfb1b02031eaac2df54f3d,69df0d7e885f6a08fba7f6da,2026-04-15T15:41:36.497Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1ba2031eaac2df54f3e,69df0d7e885f6a08fba7f6da,2026-04-15T15:41:46.495Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1c42031eaac2df54f3f,69df0d7e885f6a08fba7f6da,2026-04-15T15:41:56.499Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1ce2031eaac2df54f40,69df0d7e885f6a08fba7f6da,2026-04-15T15:42:06.496Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1d82031eaac2df54f41,69df0d7e885f6a08fba7f6da,2026-04-15T15:42:16.497Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1e22031eaac2df54f42,69df0d7e885f6a08fba7f6da,2026-04-15T15:42:26.495Z,24.1,41,0,false,true,true,false,false,false
69dfb1ec2031eaac2df54f43,69df0d7e885f6a08fba7f6da,2026-04-15T15:42:36.499Z,24.1,40.9,0,false,true,true,false,false,false
69dfb1f62031eaac2df54f44,69df0d7e885f6a08fba7f6da,2026-04-15T15:42:46.496Z,24,41,0,false,true,true,false,false,false
69dfb2002031eaac2df54f45,69df0d7e885f6a08fba7f6da,2026-04-15T15:42:56.496Z,24.1,41,0,false,true,true,false,false,false
69dfb20a2031eaac2df54f46,69df0d7e885f6a08fba7f6da,2026-04-15T15:43:06.496Z,24.1,41,0,false,true,true,false,false,false
69dfb2142031eaac2df54f47,69df0d7e885f6a08fba7f6da,2026-04-15T15:43:16.496Z,24.1,41,0,false,true,true,false,false,false
69dfb21e2031eaac2df54f48,69df0d7e885f6a08fba7f6da,2026-04-15T15:43:26.495Z,24.1,41.1,0,false,true,true,false,false,false
69dfb2282031eaac2df54f49,69df0d7e885f6a08fba7f6da,2026-04-15T15:43:36.495Z,24,41.1,0,false,true,true,false,false,false
69dfb2322031eaac2df54f4a,69df0d7e885f6a08fba7f6da,2026-04-15T15:43:46.495Z,24,41.1,0,false,true,true,false,false,false
69dfb23c2031eaac2df54f4b,69df0d7e885f6a08fba7f6da,2026-04-15T15:43:56.496Z,24,41,0,false,true,true,false,false,false
69dfb2462031eaac2df54f4c,69df0d7e885f6a08fba7f6da,2026-04-15T15:44:06.498Z,24,41.1,0,false,true,true,false,false,false
69dfb2502031eaac2df54f4d,69df0d7e885f6a08fba7f6da,2026-04-15T15:44:16.496Z,24,41.1,0,false,true,true,false,false,false
69dfb25a2031eaac2df54f4e,69df0d7e885f6a08fba7f6da,2026-04-15T15:44:26.496Z,24,41.1,0,false,true,true,false,false,false
69dfb2642031eaac2df54f4f,69df0d7e885f6a08fba7f6da,2026-04-15T15:44:36.496Z,24,41.1,0,false,true,true,false,false,false
69dfb26e2031eaac2df54f50,69df0d7e885f6a08fba7f6da,2026-04-15T15:44:46.496Z,24,41.2,0,false,true,true,false,false,false
69dfb2782031eaac2df54f51,69df0d7e885f6a08fba7f6da,2026-04-15T15:44:56.503Z,24,41.1,0,false,true,true,false,false,false
69dfb2822031eaac2df54f52,69df0d7e885f6a08fba7f6da,2026-04-15T15:45:06.502Z,24,41.1,0,false,true,true,false,false,false
